r,subset_key,active_gate_indices,included_gate_indices_total,n_active_gates,n_total_gates,value_accuracy,data_index
3,2-4-5-6-12-18-21,2-4-5-6-12-18-21,1-2-3-4-5-6-8-10-12-15-17-18-21,7,13,0.698,0
3,2-4-5-6-12-19-20,2-4-5-6-12-19-20,1-2-3-4-5-6-8-10-12-15-17-19-20,7,13,0.664,0
3,2-4-5-6-12-19-21,2-4-5-6-12-19-21,1-2-3-4-5-6-8-10-12-15-17-19-21,7,13,0.842,0
3,2-4-5-6-12-20-21,2-4-5-6-12-20-21,1-2-3-4-5-6-8-10-12-15-17-20-21,7,13,0.68,0
3,2-4-5-6-13-14-16,2-4-5-6-13-14-16,1-2-3-4-5-6-8-10-13-14-15-16-17,7,13,0.677,0
3,2-4-5-6-13-14-18,2-4-5-6-13-14-18,1-2-3-4-5-6-8-10-13-14-15-17-18,7,13,0.597,0
3,2-4-5-6-13-14-19,2-4-5-6-13-14-19,1-2-3-4-5-6-8-10-13-14-15-17-19,7,13,0.683,0
3,2-4-5-6-13-14-20,2-4-5-6-13-14-20,1-2-3-4-5-6-8-10-13-14-15-17-20,7,13,0.703,0
3,2-4-5-6-13-14-21,2-4-5-6-13-14-21,1-2-3-4-5-6-8-10-13-14-15-17-21,7,13,0.683,0
3,2-4-5-6-13-16-18,2-4-5-6-13-16-18,1-2-3-4-5-6-8-10-13-15-16-17-18,7,13,0.602,0
3,2-4-5-6-13-16-19,2-4-5-6-13-16-19,1-2-3-4-5-6-8-10-13-15-16-17-19,7,13,0.562,0
3,2-4-5-6-13-16-20,2-4-5-6-13-16-20,1-2-3-4-5-6-8-10-13-15-16-17-20,7,13,0.608,0
3,2-4-5-6-13-16-21,2-4-5-6-13-16-21,1-2-3-4-5-6-8-10-13-15-16-17-21,7,13,0.562,0
3,2-4-5-6-13-18-19,2-4-5-6-13-18-19,1-2-3-4-5-6-8-10-13-15-17-18-19,7,13,0.597,0
3,2-4-5-6-13-18-20,2-4-5-6-13-18-20,1-2-3-4-5-6-8-10-13-15-17-18-20,7,13,0.613,0
3,2-4-5-6-13-18-21,2-4-5-6-13-18-21,1-2-3-4-5-6-8-10-13-15-17-18-21,7,13,0.597,0
3,2-4-5-6-13-19-20,2-4-5-6-13-19-20,1-2-3-4-5-6-8-10-13-15-17-19-20,7,13,0.635,0
3,2-4-5-6-13-19-21,2-4-5-6-13-19-21,1-2-3-4-5-6-8-10-13-15-17-19-21,7,13,0.683,0
3,2-4-5-6-13-20-21,2-4-5-6-13-20-21,1-2-3-4-5-6-8-10-13-15-17-20-21,7,13,0.703,0
3,2-4-5-6-14-16-18,2-4-5-6-14-16-18,1-2-3-4-5-6-8-10-14-15-16-17-18,7,13,0.598,0
3,2-4-5-6-14-16-19,2-4-5-6-14-16-19,1-2-3-4-5-6-8-10-14-15-16-17-19,7,13,0.612,0
3,2-4-5-6-14-16-20,2-4-5-6-14-16-20,1-2-3-4-5-6-8-10-14-15-16-17-20,7,13,0.562,0
3,2-4-5-6-14-16-21,2-4-5-6-14-16-21,1-2-3-4-5-6-8-10-14-15-16-17-21,7,13,0.612,0
3,2-4-5-6-14-18-19,2-4-5-6-14-18-19,1-2-3-4-5-6-8-10-14-15-17-18-19,7,13,0.698,0
3,2-4-5-6-14-18-20,2-4-5-6-14-18-20,1-2-3-4-5-6-8-10-14-15-17-18-20,7,13,0.767,0
3,2-4-5-6-14-18-21,2-4-5-6-14-18-21,1-2-3-4-5-6-8-10-14-15-17-18-21,7,13,0.698,0
3,2-4-5-6-14-19-20,2-4-5-6-14-19-20,1-2-3-4-5-6-8-10-14-15-17-19-20,7,13,0.664,0
3,2-4-5-6-14-19-21,2-4-5-6-14-19-21,1-2-3-4-5-6-8-10-14-15-17-19-21,7,13,0.842,0
3,2-4-5-6-14-20-21,2-4-5-6-14-20-21,1-2-3-4-5-6-8-10-14-15-17-20-21,7,13,0.68,0
3,2-4-5-6-16-18-19,2-4-5-6-16-18-19,1-2-3-4-5-6-8-10-15-16-17-18-19,7,13,0.603,0
3,2-4-5-6-16-18-20,2-4-5-6-16-18-20,1-2-3-4-5-6-8-10-15-16-17-18-20,7,13,0.672,0
3,2-4-5-6-16-18-21,2-4-5-6-16-18-21,1-2-3-4-5-6-8-10-15-16-17-18-21,7,13,0.603,0
3,2-4-5-6-16-19-20,2-4-5-6-16-19-20,1-2-3-4-5-6-8-10-15-16-17-19-20,7,13,0.619,0
3,2-4-5-6-16-19-21,2-4-5-6-16-19-21,1-2-3-4-5-6-8-10-15-16-17-19-21,7,13,0.675,0
3,2-4-5-6-16-20-21,2-4-5-6-16-20-21,1-2-3-4-5-6-8-10-15-16-17-20-21,7,13,0.592,0
3,2-4-5-6-18-19-20,2-4-5-6-18-19-20,1-2-3-4-5-6-8-10-15-17-18-19-20,7,13,0.542,0
3,2-4-5-6-18-19-21,2-4-5-6-18-19-21,1-2-3-4-5-6-8-10-15-17-18-19-21,7,13,0.698,0
3,2-4-5-6-18-20-21,2-4-5-6-18-20-21,1-2-3-4-5-6-8-10-15-17-18-20-21,7,13,0.767,0
3,2-4-5-6-19-20-21,2-4-5-6-19-20-21,1-2-3-4-5-6-8-10-15-17-19-20-21,7,13,0.601,0
3,2-4-5-6-7-11-12,2-4-5-6-7-11-12,1-2-3-4-5-6-7-8-10-11-12-15-17,7,13,0.699,0
3,2-4-5-6-7-11-13,2-4-5-6-7-11-13,1-2-3-4-5-6-7-8-10-11-13-15-17,7,13,0.734,0
3,2-4-5-6-7-11-14,2-4-5-6-7-11-14,1-2-3-4-5-6-7-8-10-11-14-15-17,7,13,0.699,0
3,2-4-5-6-7-11-16,2-4-5-6-7-11-16,1-2-3-4-5-6-7-8-10-11-15-16-17,7,13,0.723,0
3,2-4-5-6-7-11-18,2-4-5-6-7-11-18,1-2-3-4-5-6-7-8-10-11-15-17-18,7,13,0.602,0
3,2-4-5-6-7-11-19,2-4-5-6-7-11-19,1-2-3-4-5-6-7-8-10-11-15-17-19,7,13,0.699,0
3,2-4-5-6-7-11-20,2-4-5-6-7-11-20,1-2-3-4-5-6-7-8-10-11-15-17-20,7,13,0.709,0
3,2-4-5-6-7-11-21,2-4-5-6-7-11-21,1-2-3-4-5-6-7-8-10-11-15-17-21,7,13,0.699,0
3,2-4-5-6-7-12-13,2-4-5-6-7-12-13,1-2-3-4-5-6-7-8-10-12-13-15-17,7,13,0.83,0
3,2-4-5-6-7-12-14,2-4-5-6-7-12-14,1-2-3-4-5-6-7-8-10-12-14-15-17,7,13,0.842,0
3,2-4-5-6-7-12-16,2-4-5-6-7-12-16,1-2-3-4-5-6-7-8-10-12-15-16-17,7,13,0.741,0
3,2-4-5-6-7-12-18,2-4-5-6-7-12-18,1-2-3-4-5-6-7-8-10-12-15-17-18,7,13,0.619,0
3,2-4-5-6-7-12-19,2-4-5-6-7-12-19,1-2-3-4-5-6-7-8-10-12-15-17-19,7,13,0.842,0
3,2-4-5-6-7-12-20,2-4-5-6-7-12-20,1-2-3-4-5-6-7-8-10-12-15-17-20,7,13,0.601,0
3,2-4-5-6-7-12-21,2-4-5-6-7-12-21,1-2-3-4-5-6-7-8-10-12-15-17-21,7,13,0.842,0
3,2-4-5-6-7-13-14,2-4-5-6-7-13-14,1-2-3-4-5-6-7-8-10-13-14-15-17,7,13,0.683,0
3,2-4-5-6-7-13-16,2-4-5-6-7-13-16,1-2-3-4-5-6-7-8-10-13-15-16-17,7,13,0.562,0
3,2-4-5-6-7-13-18,2-4-5-6-7-13-18,1-2-3-4-5-6-7-8-10-13-15-17-18,7,13,0.695,0
3,2-4-5-6-7-13-19,2-4-5-6-7-13-19,1-2-3-4-5-6-7-8-10-13-15-17-19,7,13,0.683,0
3,2-4-5-6-7-13-20,2-4-5-6-7-13-20,1-2-3-4-5-6-7-8-10-13-15-17-20,7,13,0.635,0
3,2-4-5-6-7-13-21,2-4-5-6-7-13-21,1-2-3-4-5-6-7-8-10-13-15-17-21,7,13,0.683,0
3,2-4-5-6-7-14-16,2-4-5-6-7-14-16,1-2-3-4-5-6-7-8-10-14-15-16-17,7,13,0.741,0
3,2-4-5-6-7-14-18,2-4-5-6-7-14-18,1-2-3-4-5-6-7-8-10-14-15-17-18,7,13,0.619,0
3,2-4-5-6-7-14-19,2-4-5-6-7-14-19,1-2-3-4-5-6-7-8-10-14-15-17-19,7,13,0.842,0
3,2-4-5-6-7-14-20,2-4-5-6-7-14-20,1-2-3-4-5-6-7-8-10-14-15-17-20,7,13,0.601,0
3,2-4-5-6-7-14-21,2-4-5-6-7-14-21,1-2-3-4-5-6-7-8-10-14-15-17-21,7,13,0.842,0
3,2-4-5-6-7-16-18,2-4-5-6-7-16-18,1-2-3-4-5-6-7-8-10-15-16-17-18,7,13,0.623,0
3,2-4-5-6-7-16-19,2-4-5-6-7-16-19,1-2-3-4-5-6-7-8-10-15-16-17-19,7,13,0.675,0
3,2-4-5-6-7-16-20,2-4-5-6-7-16-20,1-2-3-4-5-6-7-8-10-15-16-17-20,7,13,0.619,0
3,2-4-5-6-7-16-21,2-4-5-6-7-16-21,1-2-3-4-5-6-7-8-10-15-16-17-21,7,13,0.675,0
3,2-4-5-6-7-18-19,2-4-5-6-7-18-19,1-2-3-4-5-6-7-8-10-15-17-18-19,7,13,0.619,0
3,2-4-5-6-7-18-20,2-4-5-6-7-18-20,1-2-3-4-5-6-7-8-10-15-17-18-20,7,13,0.595,0
3,2-4-5-6-7-18-21,2-4-5-6-7-18-21,1-2-3-4-5-6-7-8-10-15-17-18-21,7,13,0.619,0
3,2-4-5-6-7-19-20,2-4-5-6-7-19-20,1-2-3-4-5-6-7-8-10-15-17-19-20,7,13,0.68,0
3,2-4-5-6-7-19-21,2-4-5-6-7-19-21,1-2-3-4-5-6-7-8-10-15-17-19-21,7,13,0.842,0
3,2-4-5-6-7-20-21,2-4-5-6-7-20-21,1-2-3-4-5-6-7-8-10-15-17-20-21,7,13,0.601,0
3,2-4-5-6-7-9-11,2-4-5-6-7-9-11,1-2-3-4-5-6-7-8-9-10-11-15-17,7,13,0.711,0
3,2-4-5-6-7-9-12,2-4-5-6-7-9-12,1-2-3-4-5-6-7-8-9-10-12-15-17,7,13,0.693,0
3,2-4-5-6-7-9-13,2-4-5-6-7-9-13,1-2-3-4-5-6-7-8-9-10-13-15-17,7,13,0.673,0
3,2-4-5-6-7-9-14,2-4-5-6-7-9-14,1-2-3-4-5-6-7-8-9-10-14-15-17,7,13,0.693,0
3,2-4-5-6-7-9-16,2-4-5-6-7-9-16,1-2-3-4-5-6-7-8-9-10-15-16-17,7,13,0.654,0
3,2-4-5-6-7-9-18,2-4-5-6-7-9-18,1-2-3-4-5-6-7-8-9-10-15-17-18,7,13,0.629,0
3,2-4-5-6-7-9-19,2-4-5-6-7-9-19,1-2-3-4-5-6-7-8-9-10-15-17-19,7,13,0.693,0
3,2-4-5-6-7-9-20,2-4-5-6-7-9-20,1-2-3-4-5-6-7-8-9-10-15-17-20,7,13,0.789,0
3,2-4-5-6-7-9-21,2-4-5-6-7-9-21,1-2-3-4-5-6-7-8-9-10-15-17-21,7,13,0.693,0
3,2-4-5-6-9-11-12,2-4-5-6-9-11-12,1-2-3-4-5-6-8-9-10-11-12-15-17,7,13,0.715,0
3,2-4-5-6-9-11-13,2-4-5-6-9-11-13,1-2-3-4-5-6-8-9-10-11-13-15-17,7,13,0.661,0
3,2-4-5-6-9-11-14,2-4-5-6-9-11-14,1-2-3-4-5-6-8-9-10-11-14-15-17,7,13,0.715,0
3,2-4-5-6-9-11-16,2-4-5-6-9-11-16,1-2-3-4-5-6-8-9-10-11-15-16-17,7,13,0.743,0
3,2-4-5-6-9-11-18,2-4-5-6-9-11-18,1-2-3-4-5-6-8-9-10-11-15-17-18,7,13,0.758,0
3,2-4-5-6-9-11-19,2-4-5-6-9-11-19,1-2-3-4-5-6-8-9-10-11-15-17-19,7,13,0.715,0
3,2-4-5-6-9-11-20,2-4-5-6-9-11-20,1-2-3-4-5-6-8-9-10-11-15-17-20,7,13,0.783,0
3,2-4-5-6-9-11-21,2-4-5-6-9-11-21,1-2-3-4-5-6-8-9-10-11-15-17-21,7,13,0.715,0
3,2-4-5-6-9-12-13,2-4-5-6-9-12-13,1-2-3-4-5-6-8-9-10-12-13-15-17,7,13,0.865,0
3,2-4-5-6-9-12-14,2-4-5-6-9-12-14,1-2-3-4-5-6-8-9-10-12-14-15-17,7,13,0.855,0
3,2-4-5-6-9-12-16,2-4-5-6-9-12-16,1-2-3-4-5-6-8-9-10-12-15-16-17,7,13,0.628,0
3,2-4-5-6-9-12-18,2-4-5-6-9-12-18,1-2-3-4-5-6-8-9-10-12-15-17-18,7,13,0.773,0
3,2-4-5-6-9-12-19,2-4-5-6-9-12-19,1-2-3-4-5-6-8-9-10-12-15-17-19,7,13,0.855,0
3,2-4-5-6-9-12-20,2-4-5-6-9-12-20,1-2-3-4-5-6-8-9-10-12-15-17-20,7,13,0.775,0
3,2-4-5-6-9-12-21,2-4-5-6-9-12-21,1-2-3-4-5-6-8-9-10-12-15-17-21,7,13,0.855,0
3,2-4-5-6-9-13-14,2-4-5-6-9-13-14,1-2-3-4-5-6-8-9-10-13-14-15-17,7,13,0.691,0
3,2-4-5-6-9-13-16,2-4-5-6-9-13-16,1-2-3-4-5-6-8-9-10-13-15-16-17,7,13,0.639,0
3,2-4-5-6-9-13-18,2-4-5-6-9-13-18,1-2-3-4-5-6-8-9-10-13-15-17-18,7,13,0.64,0
3,2-4-5-6-9-13-19,2-4-5-6-9-13-19,1-2-3-4-5-6-8-9-10-13-15-17-19,7,13,0.691,0
3,2-4-5-6-9-13-20,2-4-5-6-9-13-20,1-2-3-4-5-6-8-9-10-13-15-17-20,7,13,0.75,0
3,2-4-5-6-9-13-21,2-4-5-6-9-13-21,1-2-3-4-5-6-8-9-10-13-15-17-21,7,13,0.691,0
3,2-4-5-6-9-14-16,2-4-5-6-9-14-16,1-2-3-4-5-6-8-9-10-14-15-16-17,7,13,0.628,0
3,2-4-5-6-9-14-18,2-4-5-6-9-14-18,1-2-3-4-5-6-8-9-10-14-15-17-18,7,13,0.773,0
3,2-4-5-6-9-14-19,2-4-5-6-9-14-19,1-2-3-4-5-6-8-9-10-14-15-17-19,7,13,0.855,0
3,2-4-5-6-9-14-20,2-4-5-6-9-14-20,1-2-3-4-5-6-8-9-10-14-15-17-20,7,13,0.775,0
3,2-4-5-6-9-14-21,2-4-5-6-9-14-21,1-2-3-4-5-6-8-9-10-14-15-17-21,7,13,0.855,0
3,2-4-5-6-9-16-18,2-4-5-6-9-16-18,1-2-3-4-5-6-8-9-10-15-16-17-18,7,13,0.74,0
3,2-4-5-6-9-16-19,2-4-5-6-9-16-19,1-2-3-4-5-6-8-9-10-15-16-17-19,7,13,0.736,0
3,2-4-5-6-9-16-20,2-4-5-6-9-16-20,1-2-3-4-5-6-8-9-10-15-16-17-20,7,13,0.717,0
3,2-4-5-6-9-16-21,2-4-5-6-9-16-21,1-2-3-4-5-6-8-9-10-15-16-17-21,7,13,0.736,0
3,2-4-5-6-9-18-19,2-4-5-6-9-18-19,1-2-3-4-5-6-8-9-10-15-17-18-19,7,13,0.773,0
3,2-4-5-6-9-18-20,2-4-5-6-9-18-20,1-2-3-4-5-6-8-9-10-15-17-18-20,7,13,0.763,0
3,2-4-5-6-9-18-21,2-4-5-6-9-18-21,1-2-3-4-5-6-8-9-10-15-17-18-21,7,13,0.773,0
3,2-4-5-6-9-19-20,2-4-5-6-9-19-20,1-2-3-4-5-6-8-9-10-15-17-19-20,7,13,0.663,0
3,2-4-5-6-9-19-21,2-4-5-6-9-19-21,1-2-3-4-5-6-8-9-10-15-17-19-21,7,13,0.855,0
3,2-4-5-6-9-20-21,2-4-5-6-9-20-21,1-2-3-4-5-6-8-9-10-15-17-20-21,7,13,0.775,0
3,2-4-5-7-11-12-13,2-4-5-7-11-12-13,1-2-3-4-5-7-8-10-11-12-13-15-17,7,13,0.587,0
3,2-4-5-7-11-12-14,2-4-5-7-11-12-14,1-2-3-4-5-7-8-10-11-12-14-15-17,7,13,0.618,0
3,2-4-5-7-11-12-16,2-4-5-7-11-12-16,1-2-3-4-5-7-8-10-11-12-15-16-17,7,13,0.691,0
3,2-4-5-7-11-12-18,2-4-5-7-11-12-18,1-2-3-4-5-7-8-10-11-12-15-17-18,7,13,0.575,0
3,2-4-5-7-11-12-19,2-4-5-7-11-12-19,1-2-3-4-5-7-8-10-11-12-15-17-19,7,13,0.618,0
3,2-4-5-7-11-12-20,2-4-5-7-11-12-20,1-2-3-4-5-7-8-10-11-12-15-17-20,7,13,0.679,0
3,2-4-5-7-11-12-21,2-4-5-7-11-12-21,1-2-3-4-5-7-8-10-11-12-15-17-21,7,13,0.618,0
3,2-4-5-7-11-13-14,2-4-5-7-11-13-14,1-2-3-4-5-7-8-10-11-13-14-15-17,7,13,0.585,0
3,2-4-5-7-11-13-16,2-4-5-7-11-13-16,1-2-3-4-5-7-8-10-11-13-15-16-17,7,13,0.645,0
3,2-4-5-7-11-13-18,2-4-5-7-11-13-18,1-2-3-4-5-7-8-10-11-13-15-17-18,7,13,0.537,0
3,2-4-5-7-11-13-19,2-4-5-7-11-13-19,1-2-3-4-5-7-8-10-11-13-15-17-19,7,13,0.585,0
3,2-4-5-7-11-13-20,2-4-5-7-11-13-20,1-2-3-4-5-7-8-10-11-13-15-17-20,7,13,0.658,0
3,2-4-5-7-11-13-21,2-4-5-7-11-13-21,1-2-3-4-5-7-8-10-11-13-15-17-21,7,13,0.585,0
3,2-4-5-7-11-14-16,2-4-5-7-11-14-16,1-2-3-4-5-7-8-10-11-14-15-16-17,7,13,0.691,0
3,2-4-5-7-11-14-18,2-4-5-7-11-14-18,1-2-3-4-5-7-8-10-11-14-15-17-18,7,13,0.575,0
3,2-4-5-7-11-14-19,2-4-5-7-11-14-19,1-2-3-4-5-7-8-10-11-14-15-17-19,7,13,0.618,0
3,2-4-5-7-11-14-20,2-4-5-7-11-14-20,1-2-3-4-5-7-8-10-11-14-15-17-20,7,13,0.679,0
3,2-4-5-7-11-14-21,2-4-5-7-11-14-21,1-2-3-4-5-7-8-10-11-14-15-17-21,7,13,0.618,0
3,2-4-5-7-11-16-18,2-4-5-7-11-16-18,1-2-3-4-5-7-8-10-11-15-16-17-18,7,13,0.735,0
3,2-4-5-7-11-16-19,2-4-5-7-11-16-19,1-2-3-4-5-7-8-10-11-15-16-17-19,7,13,0.714,0
3,2-4-5-7-11-16-20,2-4-5-7-11-16-20,1-2-3-4-5-7-8-10-11-15-16-17-20,7,13,0.737,0
3,2-4-5-7-11-16-21,2-4-5-7-11-16-21,1-2-3-4-5-7-8-10-11-15-16-17-21,7,13,0.714,0
3,2-4-5-7-11-18-19,2-4-5-7-11-18-19,1-2-3-4-5-7-8-10-11-15-17-18-19,7,13,0.575,0
3,2-4-5-7-11-18-20,2-4-5-7-11-18-20,1-2-3-4-5-7-8-10-11-15-17-18-20,7,13,0.563,0
3,2-4-5-7-11-18-21,2-4-5-7-11-18-21,1-2-3-4-5-7-8-10-11-15-17-18-21,7,13,0.575,0
3,2-4-5-7-11-19-20,2-4-5-7-11-19-20,1-2-3-4-5-7-8-10-11-15-17-19-20,7,13,0.757,0
3,2-4-5-7-11-19-21,2-4-5-7-11-19-21,1-2-3-4-5-7-8-10-11-15-17-19-21,7,13,0.618,0
3,2-4-5-7-11-20-21,2-4-5-7-11-20-21,1-2-3-4-5-7-8-10-11-15-17-20-21,7,13,0.679,0
3,2-4-5-7-12-13-14,2-4-5-7-12-13-14,1-2-3-4-5-7-8-10-12-13-14-15-17,7,13,0.728,0
3,2-4-5-7-12-13-16,2-4-5-7-12-13-16,1-2-3-4-5-7-8-10-12-13-15-16-17,7,13,0.772,0
3,2-4-5-7-12-13-18,2-4-5-7-12-13-18,1-2-3-4-5-7-8-10-12-13-15-17-18,7,13,0.621,0
3,2-4-5-7-12-13-19,2-4-5-7-12-13-19,1-2-3-4-5-7-8-10-12-13-15-17-19,7,13,0.728,0
3,2-4-5-7-12-13-20,2-4-5-7-12-13-20,1-2-3-4-5-7-8-10-12-13-15-17-20,7,13,0.643,0
3,2-4-5-7-12-13-21,2-4-5-7-12-13-21,1-2-3-4-5-7-8-10-12-13-15-17-21,7,13,0.728,0
3,2-4-5-7-12-14-16,2-4-5-7-12-14-16,1-2-3-4-5-7-8-10-12-14-15-16-17,7,13,0.647,0
3,2-4-5-7-12-14-18,2-4-5-7-12-14-18,1-2-3-4-5-7-8-10-12-14-15-17-18,7,13,0.548,0
3,2-4-5-7-12-14-19,2-4-5-7-12-14-19,1-2-3-4-5-7-8-10-12-14-15-17-19,7,13,0.74,0
3,2-4-5-7-12-14-20,2-4-5-7-12-14-20,1-2-3-4-5-7-8-10-12-14-15-17-20,7,13,0.636,0
3,2-4-5-7-12-14-21,2-4-5-7-12-14-21,1-2-3-4-5-7-8-10-12-14-15-17-21,7,13,0.74,0
3,2-4-5-7-12-16-18,2-4-5-7-12-16-18,1-2-3-4-5-7-8-10-12-15-16-17-18,7,13,0.503,0
3,2-4-5-7-12-16-19,2-4-5-7-12-16-19,1-2-3-4-5-7-8-10-12-15-16-17-19,7,13,0.772,0
3,2-4-5-7-12-16-20,2-4-5-7-12-16-20,1-2-3-4-5-7-8-10-12-15-16-17-20,7,13,0.636,0
3,2-4-5-7-12-16-21,2-4-5-7-12-16-21,1-2-3-4-5-7-8-10-12-15-16-17-21,7,13,0.772,0
3,2-4-5-7-12-18-19,2-4-5-7-12-18-19,1-2-3-4-5-7-8-10-12-15-17-18-19,7,13,0.548,0
3,2-4-5-7-12-18-20,2-4-5-7-12-18-20,1-2-3-4-5-7-8-10-12-15-17-18-20,7,13,0.56,0
3,2-4-5-7-12-18-21,2-4-5-7-12-18-21,1-2-3-4-5-7-8-10-12-15-17-18-21,7,13,0.548,0
3,2-4-5-7-12-19-20,2-4-5-7-12-19-20,1-2-3-4-5-7-8-10-12-15-17-19-20,7,13,0.66,0
3,2-4-5-7-12-19-21,2-4-5-7-12-19-21,1-2-3-4-5-7-8-10-12-15-17-19-21,7,13,0.74,0
3,2-4-5-7-12-20-21,2-4-5-7-12-20-21,1-2-3-4-5-7-8-10-12-15-17-20-21,7,13,0.636,0
3,2-4-5-7-13-14-16,2-4-5-7-13-14-16,1-2-3-4-5-7-8-10-13-14-15-16-17,7,13,0.658,0
3,2-4-5-7-13-14-18,2-4-5-7-13-14-18,1-2-3-4-5-7-8-10-13-14-15-17-18,7,13,0.603,0
3,2-4-5-7-13-14-19,2-4-5-7-13-14-19,1-2-3-4-5-7-8-10-13-14-15-17-19,7,13,0.571,0
3,2-4-5-7-13-14-20,2-4-5-7-13-14-20,1-2-3-4-5-7-8-10-13-14-15-17-20,7,13,0.709,0
3,2-4-5-7-13-14-21,2-4-5-7-13-14-21,1-2-3-4-5-7-8-10-13-14-15-17-21,7,13,0.571,0
3,2-4-5-7-13-16-18,2-4-5-7-13-16-18,1-2-3-4-5-7-8-10-13-15-16-17-18,7,13,0.687,0
3,2-4-5-7-13-16-19,2-4-5-7-13-16-19,1-2-3-4-5-7-8-10-13-15-16-17-19,7,13,0.65,0
3,2-4-5-7-13-16-20,2-4-5-7-13-16-20,1-2-3-4-5-7-8-10-13-15-16-17-20,7,13,0.714,0
3,2-4-5-7-13-16-21,2-4-5-7-13-16-21,1-2-3-4-5-7-8-10-13-15-16-17-21,7,13,0.65,0
3,2-4-5-7-13-18-19,2-4-5-7-13-18-19,1-2-3-4-5-7-8-10-13-15-17-18-19,7,13,0.603,0
3,2-4-5-7-13-18-20,2-4-5-7-13-18-20,1-2-3-4-5-7-8-10-13-15-17-18-20,7,13,0.574,0
3,2-4-5-7-13-18-21,2-4-5-7-13-18-21,1-2-3-4-5-7-8-10-13-15-17-18-21,7,13,0.603,0
3,2-4-5-7-13-19-20,2-4-5-7-13-19-20,1-2-3-4-5-7-8-10-13-15-17-19-20,7,13,0.845,0
3,2-4-5-7-13-19-21,2-4-5-7-13-19-21,1-2-3-4-5-7-8-10-13-15-17-19-21,7,13,0.571,0
3,2-4-5-7-13-20-21,2-4-5-7-13-20-21,1-2-3-4-5-7-8-10-13-15-17-20-21,7,13,0.709,0
3,2-4-5-7-14-16-18,2-4-5-7-14-16-18,1-2-3-4-5-7-8-10-14-15-16-17-18,7,13,0.503,0
3,2-4-5-7-14-16-19,2-4-5-7-14-16-19,1-2-3-4-5-7-8-10-14-15-16-17-19,7,13,0.772,0
3,2-4-5-7-14-16-20,2-4-5-7-14-16-20,1-2-3-4-5-7-8-10-14-15-16-17-20,7,13,0.636,0
3,2-4-5-7-14-16-21,2-4-5-7-14-16-21,1-2-3-4-5-7-8-10-14-15-16-17-21,7,13,0.772,0
3,2-4-5-7-14-18-19,2-4-5-7-14-18-19,1-2-3-4-5-7-8-10-14-15-17-18-19,7,13,0.548,0
3,2-4-5-7-14-18-20,2-4-5-7-14-18-20,1-2-3-4-5-7-8-10-14-15-17-18-20,7,13,0.56,0
3,2-4-5-7-14-18-21,2-4-5-7-14-18-21,1-2-3-4-5-7-8-10-14-15-17-18-21,7,13,0.548,0
3,2-4-5-7-14-19-20,2-4-5-7-14-19-20,1-2-3-4-5-7-8-10-14-15-17-19-20,7,13,0.66,0
3,2-4-5-7-14-19-21,2-4-5-7-14-19-21,1-2-3-4-5-7-8-10-14-15-17-19-21,7,13,0.74,0
3,2-4-5-7-14-20-21,2-4-5-7-14-20-21,1-2-3-4-5-7-8-10-14-15-17-20-21,7,13,0.636,0
3,2-4-5-7-16-18-19,2-4-5-7-16-18-19,1-2-3-4-5-7-8-10-15-16-17-18-19,7,13,0.714,0
3,2-4-5-7-16-18-20,2-4-5-7-16-18-20,1-2-3-4-5-7-8-10-15-16-17-18-20,7,13,0.617,0
3,2-4-5-7-16-18-21,2-4-5-7-16-18-21,1-2-3-4-5-7-8-10-15-16-17-18-21,7,13,0.714,0
3,2-4-5-7-16-19-20,2-4-5-7-16-19-20,1-2-3-4-5-7-8-10-15-16-17-19-20,7,13,0.675,0
3,2-4-5-7-16-19-21,2-4-5-7-16-19-21,1-2-3-4-5-7-8-10-15-16-17-19-21,7,13,0.647,0
3,2-4-5-7-16-20-21,2-4-5-7-16-20-21,1-2-3-4-5-7-8-10-15-16-17-20-21,7,13,0.725,0
3,2-4-5-7-18-19-20,2-4-5-7-18-19-20,1-2-3-4-5-7-8-10-15-17-18-19-20,7,13,0.619,0
3,2-4-5-7-18-19-21,2-4-5-7-18-19-21,1-2-3-4-5-7-8-10-15-17-18-19-21,7,13,0.548,0
3,2-4-5-7-18-20-21,2-4-5-7-18-20-21,1-2-3-4-5-7-8-10-15-17-18-20-21,7,13,0.56,0
3,2-4-5-7-19-20-21,2-4-5-7-19-20-21,1-2-3-4-5-7-8-10-15-17-19-20-21,7,13,0.842,0
3,2-4-5-7-9-11-12,2-4-5-7-9-11-12,1-2-3-4-5-7-8-9-10-11-12-15-17,7,13,0.616,0
3,2-4-5-7-9-11-13,2-4-5-7-9-11-13,1-2-3-4-5-7-8-9-10-11-13-15-17,7,13,0.649,0
3,2-4-5-7-9-11-14,2-4-5-7-9-11-14,1-2-3-4-5-7-8-9-10-11-14-15-17,7,13,0.616,0
3,2-4-5-7-9-11-16,2-4-5-7-9-11-16,1-2-3-4-5-7-8-9-10-11-15-16-17,7,13,0.617,0
3,2-4-5-7-9-11-18,2-4-5-7-9-11-18,1-2-3-4-5-7-8-9-10-11-15-17-18,7,13,0.601,0
3,2-4-5-7-9-11-19,2-4-5-7-9-11-19,1-2-3-4-5-7-8-9-10-11-15-17-19,7,13,0.616,0
3,2-4-5-7-9-11-20,2-4-5-7-9-11-20,1-2-3-4-5-7-8-9-10-11-15-17-20,7,13,0.704,0
